Match ID,Date,Team 1,Team 2,Map Name,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds,Overtime,Score Difference
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Icebox,1,4,8,5,False,-8
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Haven,6,6,6,6,True,2
326,2024-07-07 07:00:00,TYLOO,FunPlus Phoenix,Ascent,4,9,3,1,False,9
327,2024-07-16 04:00:00,Trace Esports,All Gamers,Lotus,9,4,4,3,False,6
327,2024-07-16 04:00:00,Trace Esports,All Gamers,Sunset,8,5,7,3,False,3
328,2024-07-16 06:25:00,JDG Esports,Bilibili Gaming,Sunset,4,5,7,6,False,-4
328,2024-07-16 06:25:00,JDG Esports,Bilibili Gaming,Icebox,2,5,7,6,False,-6
329,2024-07-17 04:00:00,FunPlus Phoenix,Trace Esports,Ascent,3,0,4,9,False,-10
329,2024-07-17 04:00:00,FunPlus Phoenix,Trace Esports,Haven,8,3,9,4,False,-2
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Sunset,7,6,0,5,False,8
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Bind,4,3,5,8,False,-6
330,2024-07-17 06:10:00,EDward Gaming,Bilibili Gaming,Lotus,9,4,7,3,False,3
331,2024-07-18 04:00:00,Trace Esports,EDward Gaming,Sunset,0,2,10,3,False,-11
331,2024-07-18 04:00:00,Trace Esports,EDward Gaming,Abyss,5,0,6,7,False,-8
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Ascent,4,9,3,0,False,10
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Icebox,7,5,7,5,True,-2
332,2024-07-18 05:50:00,FunPlus Phoenix,Bilibili Gaming,Lotus,7,6,6,4,False,3
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Lotus,7,6,6,5,False,2
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Ascent,6,7,2,6,False,5
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Abyss,5,3,6,7,False,-5
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Bind,6,3,7,6,False,-4
333,2024-07-19 04:00:00,Trace Esports,FunPlus Phoenix,Haven,6,2,7,6,False,-5
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Sunset,9,4,6,3,False,4
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Abyss,5,3,6,7,False,-5
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Haven,4,9,3,4,False,6
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Icebox,7,2,8,5,False,-4
334,2024-07-20 04:30:00,EDward Gaming,FunPlus Phoenix,Bind,10,3,6,2,False,5
335,2024-06-18 14:00:00,FUT Esports,KOI,Split,5,8,4,3,False,6
335,2024-06-18 14:00:00,FUT Esports,KOI,Lotus,4,3,9,4,False,-6
335,2024-06-18 14:00:00,FUT Esports,KOI,Sunset,10,3,4,2,False,7
336,2024-06-19 12:00:00,BBL Esports,FNATIC,Ascent,6,3,7,6,False,-4
336,2024-06-19 12:00:00,BBL Esports,FNATIC,Bind,5,8,4,7,False,2
336,2024-06-19 12:00:00,BBL Esports,FNATIC,Lotus,3,8,4,9,False,-2
337,2024-06-19 15:30:00,Team Heretics,Natus Vincere,Sunset,2,11,1,2,False,10
337,2024-06-19 15:30:00,Team Heretics,Natus Vincere,Bind,9,4,2,3,False,8
338,2024-06-20 12:00:00,GIANTX,Gentle Mates,Split,0,1,11,2,False,-12
338,2024-06-20 12:00:00,GIANTX,Gentle Mates,Sunset,6,7,5,6,False,2
338,2024-06-20 12:00:00,GIANTX,Gentle Mates,Breeze,5,8,4,7,False,2
339,2024-06-20 15:10:00,Team Vitality,Team Liquid,Lotus,8,5,6,4,False,3
339,2024-06-20 15:10:00,Team Vitality,Team Liquid,Icebox,10,2,10,2,True,2
340,2024-06-21 12:00:00,BBL Esports,Karmine Corp,Lotus,0,6,6,7,False,-7
340,2024-06-21 12:00:00,BBL Esports,Karmine Corp,Sunset,3,2,10,3,False,-8
341,2024-06-21 13:50:00,Natus Vincere,FUT Esports,Ascent,7,4,8,5,False,-2
341,2024-06-21 13:50:00,Natus Vincere,FUT Esports,Lotus,5,0,6,7,False,-8
342,2024-06-25 14:00:00,KOI,GIANTX,Sunset,7,6,0,5,False,8
342,2024-06-25 14:00:00,KOI,GIANTX,Icebox,8,4,8,4,True,2
343,2024-06-26 12:00:00,Team Heretics,FUT Esports,Sunset,7,6,6,4,False,3
343,2024-06-26 12:00:00,Team Heretics,FUT Esports,Split,4,9,3,3,False,7
344,2024-06-26 14:15:00,FNATIC,Team Vitality,Haven,9,4,3,3,False,7
344,2024-06-26 14:15:00,FNATIC,Team Vitality,Icebox,3,3,4,9,False,-7
344,2024-06-26 14:15:00,FNATIC,Team Vitality,Lotus,8,5,3,4,False,6
345,2024-06-27 12:00:00,BBL Esports,Team Liquid,Lotus,6,7,5,1,False,7
345,2024-06-27 12:00:00,BBL Esports,Team Liquid,Ascent,7,6,0,5,False,8
346,2024-06-27 14:00:00,Natus Vincere,GIANTX,Lotus,4,5,5,8,False,-4
346,2024-06-27 14:00:00,Natus Vincere,GIANTX,Ascent,3,5,7,6,False,-5
347,2024-06-28 12:00:00,KOI,Gentle Mates,Sunset,7,4,8,5,False,-2
347,2024-06-28 12:00:00,KOI,Gentle Mates,Split,6,5,7,6,False,-2
348,2024-06-28 14:30:00,FNATIC,Karmine Corp,Haven,4,9,3,0,False,10
348,2024-06-28 14:30:00,FNATIC,Karmine Corp,Lotus,8,5,4,4,False,5
349,2024-07-03 12:00:00,Team Heretics,GIANTX,Bind,7,6,6,3,False,4
349,2024-07-03 12:00:00,Team Heretics,GIANTX,Split,8,4,8,4,True,-2
349,2024-07-03 12:00:00,Team Heretics,GIANTX,Haven,9,4,8,1,False,4
350,2024-07-03 15:25:00,FUT Esports,Gentle Mates,Sunset,8,5,4,4,False,5
350,2024-07-03 15:25:00,FUT Esports,Gentle Mates,Split,3,10,2,2,False,9
351,2024-07-04 12:00:00,KOI,Natus Vincere,Split,9,4,7,3,False,3
351,2024-07-04 12:00:00,KOI,Natus Vincere,Icebox,7,6,1,5,False,7
352,2024-07-04 14:05:00,Team Liquid,Karmine Corp,Bind,6,7,5,6,False,2
352,2024-07-04 14:05:00,Team Liquid,Karmine Corp,Sunset,10,3,0,2,False,11
353,2024-07-05 12:00:00,BBL Esports,Team Vitality,Ascent,5,2,6,7,False,-6
353,2024-07-05 12:00:00,BBL Esports,Team Vitality,Sunset,3,10,2,4,False,7
353,2024-07-05 12:00:00,BBL Esports,Team Vitality,Lotus,2,9,3,10,False,-2
354,2024-07-05 15:00:00,Team Heretics,Gentle Mates,Sunset,8,5,3,4,False,6
354,2024-07-05 15:00:00,Team Heretics,Gentle Mates,Icebox,2,8,4,9,False,-3
354,2024-07-05 15:00:00,Team Heretics,Gentle Mates,Lotus,4,9,3,2,False,8
355,2024-07-09 14:00:00,FUT Esports,GIANTX,Split,2,11,1,3,False,9
355,2024-07-09 14:00:00,FUT Esports,GIANTX,Lotus,7,6,1,5,False,7
356,2024-07-10 12:00:00,Team Heretics,KOI,Icebox,6,5,7,6,False,-2
356,2024-07-10 12:00:00,Team Heretics,KOI,Bind,7,6,6,3,False,4
356,2024-07-10 12:00:00,Team Heretics,KOI,Haven,8,5,7,3,False,3
357,2024-07-10 15:20:00,FNATIC,Team Liquid,Icebox,3,10,2,0,False,11
357,2024-07-10 15:20:00,FNATIC,Team Liquid,Haven,6,7,5,4,False,4
358,2024-07-11 12:00:00,Natus Vincere,Gentle Mates,Sunset,8,5,7,0,False,6
358,2024-07-11 12:00:00,Natus Vincere,Gentle Mates,Ascent,6,2,7,6,False,-5
358,2024-07-11 12:00:00,Natus Vincere,Gentle Mates,Split,6,7,5,6,False,2
359,2024-07-11 15:10:00,Team Vitality,Karmine Corp,Icebox,4,9,3,1,False,9
359,2024-07-11 15:10:00,Team Vitality,Karmine Corp,Lotus,6,3,7,6,False,-4
359,2024-07-11 15:10:00,Team Vitality,Karmine Corp,Sunset,5,7,5,7,True,2
360,2024-07-15 12:00:00,Team Vitality,Natus Vincere,Haven,6,2,7,6,False,-5
360,2024-07-15 12:00:00,Team Vitality,Natus Vincere,Sunset,10,3,3,2,False,8
360,2024-07-15 12:00:00,Team Vitality,Natus Vincere,Ascent,5,8,0,7,False,6
361,2024-07-15 14:50:00,FNATIC,Karmine Corp,Icebox,5,2,6,7,False,-6
361,2024-07-15 14:50:00,FNATIC,Karmine Corp,Sunset,6,6,6,6,True,2
361,2024-07-15 14:50:00,FNATIC,Karmine Corp,Lotus,8,5,2,4,False,7
362,2024-07-16 12:00:00,Team Heretics,Team Vitality,Icebox,3,9,3,9,True,2
362,2024-07-16 12:00:00,Team Heretics,Team Vitality,Sunset,5,5,6,7,False,-3
362,2024-07-16 12:00:00,Team Heretics,Team Vitality,Bind,7,5,7,5,True,-2
363,2024-07-16 15:45:00,FUT Esports,FNATIC,Sunset,7,5,7,5,True,-2
363,2024-07-16 15:45:00,FUT Esports,FNATIC,Haven,1,4,8,5,False,-8
364,2024-07-17 12:00:00,Team Vitality,FNATIC,Lotus,7,4,8,5,False,-2
364,2024-07-17 12:00:00,Team Vitality,FNATIC,Sunset,3,3,4,9,False,-7
365,2024-07-17 14:15:00,Team Heretics,FUT Esports,Abyss,6,7,4,6,False,3
365,2024-07-17 14:15:00,Team Heretics,FUT Esports,Sunset,8,5,7,4,False,2
366,2024-07-19 12:00:00,Team Vitality,Team Heretics,Icebox,3,3,4,9,False,-7
366,2024-07-19 12:00:00,Team Vitality,Team Heretics,Sunset,5,8,4,0,False,9
366,2024-07-19 12:00:00,Team Vitality,Team Heretics,Lotus,4,9,3,0,False,10
366,2024-07-19 12:00:00,Team Vitality,Team Heretics,Haven,8,5,5,4,False,4
367,2024-07-20 12:00:00,FNATIC,Team Vitality,Haven,4,9,3,5,False,5
367,2024-07-20 12:00:00,FNATIC,Team Vitality,Ascent,5,4,8,5,False,-4
367,2024-07-20 12:00:00,FNATIC,Team Vitality,Lotus,5,8,4,5,False,4
367,2024-07-20 12:00:00,FNATIC,Team Vitality,Bind,3,10,2,1,False,10
368,2024-06-22 17:00:00,MIBR,LEVIATÁN,Ascent,6,3,7,6,False,-4
368,2024-06-22 17:00:00,MIBR,LEVIATÁN,Icebox,3,4,4,9,False,-6
369,2024-06-22 19:15:00,Sentinels,NRG Esports,Lotus,8,5,4,4,False,5
369,2024-06-22 19:15:00,Sentinels,NRG Esports,Sunset,9,3,9,3,True,2
370,2024-06-23 17:00:00,FURIA,100 Thieves,Icebox,6,6,6,6,True,2
370,2024-06-23 17:00:00,FURIA,100 Thieves,Haven,9,3,9,3,True,2
371,2024-06-23 19:45:00,LOUD,Evil Geniuses,Lotus,7,6,6,1,False,6
371,2024-06-23 19:45:00,LOUD,Evil Geniuses,Sunset,0,6,6,7,False,-7
371,2024-06-23 19:45:00,LOUD,Evil Geniuses,Icebox,5,6,6,7,False,-2
372,2024-06-24 17:00:00,G2 Esports,Cloud9,Ascent,4,9,3,8,False,2
372,2024-06-24 17:00:00,G2 Esports,Cloud9,Icebox,3,2,10,3,False,-8
372,2024-06-24 17:00:00,G2 Esports,Cloud9,Lotus,4,9,0,8,False,5
373,2024-06-29 17:00:00,Evil Geniuses,FURIA,Bind,9,4,2,3,False,8
373,2024-06-29 17:00:00,Evil Geniuses,FURIA,Lotus,3,10,2,2,False,9
374,2024-06-29 19:00:00,Sentinels,KRÜ Esports,Lotus,8,5,7,4,False,2
374,2024-06-29 19:00:00,Sentinels,KRÜ Esports,Split,8,5,6,4,False,3
375,2024-06-30 17:00:00,LOUD,MIBR,Ascent,5,8,4,3,False,6
375,2024-06-30 17:00:00,LOUD,MIBR,Lotus,6,5,7,6,False,-2
375,2024-06-30 17:00:00,LOUD,MIBR,Sunset,7,6,6,3,False,4
376,2024-06-30 20:20:00,LEVIATÁN,100 Thieves,Bind,5,8,4,6,False,3
376,2024-06-30 20:20:00,LEVIATÁN,100 Thieves,Haven,3,10,2,2,False,9
377,2024-07-01 17:00:00,NRG Esports,G2 Esports,Haven,3,4,8,5,False,-6
377,2024-07-01 17:00:00,NRG Esports,G2 Esports,Bind,5,3,9,4,False,-5
378,2024-07-01 19:25:00,Sentinels,Cloud9,Haven,7,6,0,5,False,8
378,2024-07-01 19:25:00,Sentinels,Cloud9,Split,6,7,2,6,False,5
379,2024-07-02 17:00:00,Evil Geniuses,LEVIATÁN,Icebox,5,0,6,7,False,-8
379,2024-07-02 17:00:00,Evil Geniuses,LEVIATÁN,Sunset,6,4,7,6,False,-3
380,2024-07-02 19:15:00,LOUD,FURIA,Haven,8,5,7,4,False,2
380,2024-07-02 19:15:00,LOUD,FURIA,Icebox,5,5,6,7,False,-3
380,2024-07-02 19:15:00,LOUD,FURIA,Bind,4,5,7,6,False,-4
381,2024-07-03 17:00:00,MIBR,100 Thieves,Icebox,3,2,4,9,False,-8
381,2024-07-03 17:00:00,MIBR,100 Thieves,Split,2,4,3,10,False,-7
382,2024-07-03 19:05:00,NRG Esports,KRÜ Esports,Split,3,5,7,6,False,-5
382,2024-07-03 19:05:00,NRG Esports,KRÜ Esports,Ascent,7,6,3,5,False,5
382,2024-07-03 19:05:00,NRG Esports,KRÜ Esports,Sunset,9,4,4,3,False,6
383,2024-07-06 17:00:00,G2 Esports,KRÜ Esports,Lotus,1,3,9,4,False,-9
383,2024-07-06 17:00:00,G2 Esports,KRÜ Esports,Ascent,7,5,7,5,True,2
383,2024-07-06 17:00:00,G2 Esports,KRÜ Esports,Split,9,4,2,3,False,8
384,2024-07-06 20:35:00,LOUD,LEVIATÁN,Lotus,3,8,4,9,False,-2
384,2024-07-06 20:35:00,LOUD,LEVIATÁN,Icebox,4,2,5,8,False,-7
385,2024-07-07 17:00:00,MIBR,FURIA,Sunset,6,4,7,6,False,-3
385,2024-07-07 17:00:00,MIBR,FURIA,Icebox,3,4,4,9,False,-6
386,2024-07-07 19:15:00,NRG Esports,Cloud9,Ascent,9,4,0,3,False,10
386,2024-07-07 19:15:00,NRG Esports,Cloud9,Icebox,7,3,8,5,False,-3
386,2024-07-07 19:15:00,NRG Esports,Cloud9,Sunset,7,5,7,5,True,-2
387,2024-07-08 17:00:00,Evil Geniuses,100 Thieves,Lotus,6,4,8,5,False,-3
387,2024-07-08 17:00:00,Evil Geniuses,100 Thieves,Bind,8,5,6,4,False,3
387,2024-07-08 17:00:00,Evil Geniuses,100 Thieves,Ascent,4,3,9,4,False,-6
388,2024-07-12 20:00:00,Cloud9,KRÜ Esports,Icebox,2,5,7,6,False,-6
388,2024-07-12 20:00:00,Cloud9,KRÜ Esports,Split,5,5,7,6,False,-3
389,2024-07-13 17:00:00,Evil Geniuses,MIBR,Bind,4,5,7,6,False,-4
389,2024-07-13 17:00:00,Evil Geniuses,MIBR,Lotus,0,2,10,3,False,-11
390,2024-07-13 19:10:00,LEVIATÁN,FURIA,Sunset,8,5,2,4,False,7
390,2024-07-13 19:10:00,LEVIATÁN,FURIA,Icebox,6,7,5,1,False,7
391,2024-07-14 17:00:00,LOUD,100 Thieves,Ascent,1,0,2,11,False,-12
391,2024-07-14 17:00:00,LOUD,100 Thieves,Bind,6,7,2,6,False,5
391,2024-07-14 17:00:00,LOUD,100 Thieves,Lotus,6,7,5,5,False,3
392,2024-07-14 20:00:00,Sentinels,G2 Esports,Bind,6,0,7,6,False,-7
392,2024-07-14 20:00:00,Sentinels,G2 Esports,Lotus,4,5,5,8,False,-4
393,2024-07-17 17:00:00,KRÜ Esports,Cloud9,Abyss,6,7,5,6,False,2
393,2024-07-17 17:00:00,KRÜ Esports,Cloud9,Lotus,10,1,11,2,False,-2
393,2024-07-17 17:00:00,KRÜ Esports,Cloud9,Haven,4,9,3,3,False,7
394,2024-07-17 20:30:00,Sentinels,100 Thieves,Haven,4,3,9,4,False,-6
394,2024-07-17 20:30:00,Sentinels,100 Thieves,Ascent,6,4,8,5,False,-3
395,2024-07-18 17:00:00,LEVIATÁN,KRÜ Esports,Icebox,3,10,2,0,False,11
395,2024-07-18 17:00:00,LEVIATÁN,KRÜ Esports,Sunset,3,10,2,2,False,9
396,2024-07-18 18:55:00,G2 Esports,100 Thieves,Lotus,6,7,5,0,False,8
396,2024-07-18 18:55:00,G2 Esports,100 Thieves,Abyss,6,7,5,5,False,3
397,2024-07-19 17:00:00,LEVIATÁN,G2 Esports,Icebox,6,2,10,3,False,-5
397,2024-07-19 17:00:00,LEVIATÁN,G2 Esports,Bind,2,4,8,5,False,-7
398,2024-07-19 19:10:00,KRÜ Esports,100 Thieves,Icebox,3,6,6,7,False,-4
398,2024-07-19 19:10:00,KRÜ Esports,100 Thieves,Lotus,7,6,6,5,False,2
398,2024-07-19 19:10:00,KRÜ Esports,100 Thieves,Ascent,5,8,4,7,False,2
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Icebox,11,2,2,1,False,10
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Haven,4,7,5,8,False,-2
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Sunset,4,3,9,4,False,-6
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Abyss,5,8,4,6,False,3
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Ascent,8,5,6,4,False,3
400,2024-07-21 17:00:00,G2 Esports,LEVIATÁN,Lotus,6,6,6,6,True,-2
400,2024-07-21 17:00:00,G2 Esports,LEVIATÁN,Haven,5,7,5,7,True,-2
400,2024-07-21 17:00:00,G2 Esports,LEVIATÁN,Bind,4,9,1,8,False,4
400,2024-07-21 17:00:00,G2 Esports,LEVIATÁN,Ascent,0,4,8,5,False,-9
401,2024-08-01 04:00:00,Gen.G,Sentinels,Haven,6,7,5,3,False,5
401,2024-08-01 04:00:00,Gen.G,Sentinels,Ascent,8,5,3,4,False,6
402,2024-08-01 06:25:00,FunPlus Phoenix,Team Heretics,Abyss,8,4,8,4,True,-2
402,2024-08-01 06:25:00,FunPlus Phoenix,Team Heretics,Bind,5,8,4,5,False,4
402,2024-08-01 06:25:00,FunPlus Phoenix,Team Heretics,Lotus,6,6,6,6,True,-2
403,2024-08-02 04:00:00,DRX,KRÜ Esports,Haven,2,0,3,10,False,-11
403,2024-08-02 04:00:00,DRX,KRÜ Esports,Abyss,5,8,4,2,False,7
403,2024-08-02 04:00:00,DRX,KRÜ Esports,Bind,4,9,3,3,False,7
404,2024-08-02 07:00:00,FNATIC,Bilibili Gaming,Bind,6,7,5,4,False,4
404,2024-08-02 07:00:00,FNATIC,Bilibili Gaming,Lotus,3,10,2,2,False,9
405,2024-08-03 04:00:00,LEVIATÁN,Talon Esports,Bind,6,7,5,6,False,2
405,2024-08-03 04:00:00,LEVIATÁN,Talon Esports,Ascent,5,8,4,4,False,5
406,2024-08-03 06:30:00,Team Vitality,Trace Esports,Ascent,7,5,7,5,True,-2
406,2024-08-03 06:30:00,Team Vitality,Trace Esports,Sunset,5,8,4,3,False,6
406,2024-08-03 06:30:00,Team Vitality,Trace Esports,Bind,6,1,7,6,False,-6
407,2024-08-04 04:00:00,G2 Esports,Paper Rex,Icebox,8,5,4,4,False,5
407,2024-08-04 04:00:00,G2 Esports,Paper Rex,Lotus,4,9,3,6,False,4
408,2024-08-04 06:15:00,EDward Gaming,FUT Esports,Lotus,8,5,5,4,False,4
408,2024-08-04 06:15:00,EDward Gaming,FUT Esports,Bind,8,5,6,4,False,3
409,2024-08-06 04:00:00,Gen.G,Team Heretics,Abyss,7,6,6,5,False,2
409,2024-08-06 04:00:00,Gen.G,Team Heretics,Lotus,8,3,9,4,False,-2
409,2024-08-06 04:00:00,Gen.G,Team Heretics,Bind,6,4,8,5,False,-3
410,2024-08-06 07:35:00,FNATIC,DRX,Abyss,5,6,6,7,False,-2
410,2024-08-06 07:35:00,FNATIC,DRX,Lotus,1,5,7,6,False,-7
411,2024-08-07 04:00:00,LEVIATÁN,Trace Esports,Bind,5,5,7,6,False,-3
411,2024-08-07 04:00:00,LEVIATÁN,Trace Esports,Sunset,6,7,5,4,False,4
411,2024-08-07 04:00:00,LEVIATÁN,Trace Esports,Ascent,2,3,3,10,False,-8
412,2024-08-07 07:15:00,EDward Gaming,G2 Esports,Icebox,9,4,5,3,False,5
412,2024-08-07 07:15:00,EDward Gaming,G2 Esports,Haven,5,6,6,7,False,-2
412,2024-08-07 07:15:00,EDward Gaming,G2 Esports,Bind,8,3,9,4,False,-2
413,2024-08-08 04:00:00,Sentinels,FunPlus Phoenix,Bind,4,9,0,8,False,5
413,2024-08-08 04:00:00,Sentinels,FunPlus Phoenix,Lotus,4,9,3,2,False,8
414,2024-08-08 06:10:00,Bilibili Gaming,KRÜ Esports,Lotus,7,2,8,5,False,-4
414,2024-08-08 06:10:00,Bilibili Gaming,KRÜ Esports,Icebox,3,1,4,9,False,-9
415,2024-08-09 04:00:00,Talon Esports,Team Vitality,Lotus,4,2,10,3,False,-7
415,2024-08-09 04:00:00,Talon Esports,Team Vitality,Sunset,2,6,6,7,False,-5
416,2024-08-09 06:25:00,FUT Esports,Paper Rex,Sunset,6,5,7,6,False,-2
416,2024-08-09 06:25:00,FUT Esports,Paper Rex,Bind,3,3,4,9,False,-7
417,2024-08-10 04:00:00,Gen.G,Sentinels,Lotus,4,5,7,6,False,-4
417,2024-08-10 04:00:00,Gen.G,Sentinels,Icebox,5,1,6,7,False,-7
418,2024-08-10 06:15:00,FNATIC,KRÜ Esports,Sunset,7,4,8,5,False,-2
418,2024-08-10 06:15:00,FNATIC,KRÜ Esports,Haven,7,6,6,3,False,4
418,2024-08-10 06:15:00,FNATIC,KRÜ Esports,Lotus,5,8,4,1,False,8
419,2024-08-11 04:00:00,LEVIATÁN,Team Vitality,Icebox,5,7,5,7,True,2
419,2024-08-11 04:00:00,LEVIATÁN,Team Vitality,Sunset,3,10,2,2,False,9
420,2024-08-11 06:15:00,EDward Gaming,Paper Rex,Icebox,0,3,9,4,False,-10
420,2024-08-11 06:15:00,EDward Gaming,Paper Rex,Sunset,6,7,2,6,False,5
420,2024-08-11 06:15:00,EDward Gaming,Paper Rex,Lotus,9,4,1,3,False,9
421,2024-08-14 04:00:00,DRX,Sentinels,Sunset,6,6,6,6,True,-2
421,2024-08-14 04:00:00,DRX,Sentinels,Haven,2,6,6,7,False,-5
422,2024-08-14 06:25:00,Trace Esports,EDward Gaming,Bind,5,2,10,3,False,-6
422,2024-08-14 06:25:00,Trace Esports,EDward Gaming,Sunset,2,8,3,10,False,-3
423,2024-08-15 04:00:00,G2 Esports,LEVIATÁN,Icebox,8,4,8,4,True,-2
423,2024-08-15 04:00:00,G2 Esports,LEVIATÁN,Abyss,4,1,5,8,False,-8
424,2024-08-15 06:35:00,Team Heretics,FNATIC,Lotus,4,9,3,0,False,10
424,2024-08-15 06:35:00,Team Heretics,FNATIC,Abyss,9,3,9,3,True,2
425,2024-08-16 04:00:00,DRX,Trace Esports,Lotus,10,3,1,2,False,10
425,2024-08-16 04:00:00,DRX,Trace Esports,Abyss,4,9,3,2,False,8
426,2024-08-16 05:50:00,G2 Esports,FNATIC,Haven,3,0,4,9,False,-10
426,2024-08-16 05:50:00,G2 Esports,FNATIC,Bind,7,4,8,5,False,-2
427,2024-08-17 04:00:00,Sentinels,EDward Gaming,Haven,8,5,5,4,False,4
427,2024-08-17 04:00:00,Sentinels,EDward Gaming,Lotus,3,6,6,7,False,-4
427,2024-08-17 04:00:00,Sentinels,EDward Gaming,Sunset,4,2,10,3,False,-7
428,2024-08-17 07:15:00,LEVIATÁN,Team Heretics,Icebox,7,5,7,5,True,2
428,2024-08-17 07:15:00,LEVIATÁN,Team Heretics,Lotus,9,4,8,2,False,3
429,2024-08-18 04:00:00,Sentinels,FNATIC,Sunset,9,4,8,3,False,2
429,2024-08-18 04:00:00,Sentinels,FNATIC,Bind,7,2,8,5,False,-4
429,2024-08-18 04:00:00,Sentinels,FNATIC,Lotus,8,5,2,4,False,7
430,2024-08-18 07:25:00,Team Heretics,DRX,Abyss,0,5,7,6,False,-8
430,2024-08-18 07:25:00,Team Heretics,DRX,Sunset,6,7,5,0,False,8
430,2024-08-18 07:25:00,Team Heretics,DRX,Icebox,8,5,7,3,False,3
431,2024-08-23 03:00:00,EDward Gaming,LEVIATÁN,Icebox,3,9,3,9,True,-2
431,2024-08-23 03:00:00,EDward Gaming,LEVIATÁN,Lotus,8,5,0,4,False,9
431,2024-08-23 03:00:00,EDward Gaming,LEVIATÁN,Abyss,6,7,5,6,False,2
432,2024-08-23 06:45:00,Team Heretics,Sentinels,Haven,5,3,6,7,False,-5
432,2024-08-23 06:45:00,Team Heretics,Sentinels,Icebox,5,8,2,7,False,4
432,2024-08-23 06:45:00,Team Heretics,Sentinels,Abyss,5,8,4,3,False,6
433,2024-08-24 03:00:00,LEVIATÁN,Team Heretics,Icebox,5,2,6,7,False,-6
433,2024-08-24 03:00:00,LEVIATÁN,Team Heretics,Sunset,8,4,8,4,True,-2
433,2024-08-24 03:00:00,LEVIATÁN,Team Heretics,Abyss,5,8,2,7,False,4
433,2024-08-24 03:00:00,LEVIATÁN,Team Heretics,Lotus,2,1,11,2,False,-10
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Haven,3,3,4,9,False,-7
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Sunset,11,2,3,1,False,9
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Lotus,7,6,6,3,False,4
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Bind,6,5,7,6,False,-2
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Abyss,8,5,5,4,False,4
