Match ID,Date,Team 1,Team 2,Map Name,Map Duration,Team 1 Score,Team 2 Score,Team 1 Attack Rounds,Team 1 Defense Rounds,Team 2 Attack Rounds,Team 2 Defense Rounds
348,2024-06-28 14:30:00,FNATIC,Karmine Corp,Lotus,3032.0,13,8,8,5,4,4
349,2024-07-03 12:00:00,Team Heretics,GIANTX,Bind,3937.0,13,9,7,6,6,3
349,2024-07-03 12:00:00,Team Heretics,GIANTX,Split,3778.0,13,15,8,4,8,4
349,2024-07-03 12:00:00,Team Heretics,GIANTX,Haven,3088.0,13,9,9,4,8,1
350,2024-07-03 15:25:00,FUT Esports,Gentle Mates,Sunset,3271.0,13,8,8,5,4,4
350,2024-07-03 15:25:00,FUT Esports,Gentle Mates,Split,2242.0,13,4,3,10,2,2
351,2024-07-04 12:00:00,KOI,Natus Vincere,Split,4295.0,13,10,9,4,7,3
351,2024-07-04 12:00:00,KOI,Natus Vincere,Icebox,2230.0,13,6,7,6,1,5
352,2024-07-04 14:05:00,Team Liquid,Karmine Corp,Bind,3884.0,13,11,6,7,5,6
352,2024-07-04 14:05:00,Team Liquid,Karmine Corp,Sunset,1862.0,13,2,10,3,0,2
353,2024-07-05 12:00:00,BBL Esports,Team Vitality,Ascent,3923.0,7,13,5,2,6,7
353,2024-07-05 12:00:00,BBL Esports,Team Vitality,Sunset,2482.0,13,6,3,10,2,4
353,2024-07-05 12:00:00,BBL Esports,Team Vitality,Lotus,2780.0,11,13,2,9,3,10
354,2024-07-05 15:00:00,Team Heretics,Gentle Mates,Sunset,3172.0,13,7,8,5,3,4
354,2024-07-05 15:00:00,Team Heretics,Gentle Mates,Icebox,3206.0,10,13,2,8,4,9
354,2024-07-05 15:00:00,Team Heretics,Gentle Mates,Lotus,2449.0,13,5,4,9,3,2
355,2024-07-09 14:00:00,FUT Esports,GIANTX,Split,3155.0,13,4,2,11,1,3
355,2024-07-09 14:00:00,FUT Esports,GIANTX,Lotus,2598.0,13,6,7,6,1,5
356,2024-07-10 12:00:00,Team Heretics,KOI,Icebox,4375.0,11,13,6,5,7,6
356,2024-07-10 12:00:00,Team Heretics,KOI,Bind,2843.0,13,9,7,6,6,3
356,2024-07-10 12:00:00,Team Heretics,KOI,Haven,3088.0,13,10,8,5,7,3
357,2024-07-10 15:20:00,FNATIC,Team Liquid,Icebox,2409.0,13,2,3,10,2,0
357,2024-07-10 15:20:00,FNATIC,Team Liquid,Haven,2868.0,13,9,6,7,5,4
358,2024-07-11 12:00:00,Natus Vincere,Gentle Mates,Sunset,3108.0,13,7,8,5,7,0
358,2024-07-11 12:00:00,Natus Vincere,Gentle Mates,Ascent,2835.0,8,13,6,2,7,6
358,2024-07-11 12:00:00,Natus Vincere,Gentle Mates,Split,3137.0,13,11,6,7,5,6
359,2024-07-11 15:10:00,Team Vitality,Karmine Corp,Icebox,2484.0,13,4,4,9,3,1
359,2024-07-11 15:10:00,Team Vitality,Karmine Corp,Lotus,2807.0,9,13,6,3,7,6
359,2024-07-11 15:10:00,Team Vitality,Karmine Corp,Sunset,3411.0,14,12,5,7,5,7
360,2024-07-15 12:00:00,Team Vitality,Natus Vincere,Haven,3569.0,8,13,6,2,7,6
360,2024-07-15 12:00:00,Team Vitality,Natus Vincere,Sunset,2255.0,13,5,10,3,3,2
360,2024-07-15 12:00:00,Team Vitality,Natus Vincere,Ascent,2693.0,13,7,5,8,0,7
361,2024-07-15 14:50:00,FNATIC,Karmine Corp,Icebox,3337.0,7,13,5,2,6,7
361,2024-07-15 14:50:00,FNATIC,Karmine Corp,Sunset,3830.0,15,13,6,6,6,6
361,2024-07-15 14:50:00,FNATIC,Karmine Corp,Lotus,2416.0,13,6,8,5,2,4
362,2024-07-16 12:00:00,Team Heretics,Team Vitality,Icebox,4599.0,14,12,3,9,3,9
362,2024-07-16 12:00:00,Team Heretics,Team Vitality,Sunset,3134.0,10,13,5,5,6,7
362,2024-07-16 12:00:00,Team Heretics,Team Vitality,Bind,3487.0,12,14,7,5,7,5
363,2024-07-16 15:45:00,FUT Esports,FNATIC,Sunset,4288.0,13,15,7,5,7,5
363,2024-07-16 15:45:00,FUT Esports,FNATIC,Haven,2290.0,5,13,1,4,8,5
364,2024-07-17 12:00:00,Team Vitality,FNATIC,Lotus,4495.0,11,13,7,4,8,5
364,2024-07-17 12:00:00,Team Vitality,FNATIC,Sunset,2524.0,6,13,3,3,4,9
365,2024-07-17 14:15:00,Team Heretics,FUT Esports,Abyss,3649.0,13,10,6,7,4,6
365,2024-07-17 14:15:00,Team Heretics,FUT Esports,Sunset,3396.0,13,11,8,5,7,4
366,2024-07-19 12:00:00,Team Vitality,Team Heretics,Icebox,3535.0,6,13,3,3,4,9
366,2024-07-19 12:00:00,Team Vitality,Team Heretics,Sunset,2209.0,13,4,5,8,4,0
366,2024-07-19 12:00:00,Team Vitality,Team Heretics,Lotus,1929.0,13,3,4,9,3,0
366,2024-07-19 12:00:00,Team Vitality,Team Heretics,Haven,2729.0,13,9,8,5,5,4
367,2024-07-20 12:00:00,FNATIC,Team Vitality,Haven,3825.0,13,8,4,9,3,5
367,2024-07-20 12:00:00,FNATIC,Team Vitality,Ascent,2904.0,9,13,5,4,8,5
367,2024-07-20 12:00:00,FNATIC,Team Vitality,Lotus,2874.0,13,9,5,8,4,5
367,2024-07-20 12:00:00,FNATIC,Team Vitality,Bind,2027.0,13,3,3,10,2,1
368,2024-06-22 17:00:00,MIBR,LEVIATÁN,Ascent,3924.0,9,13,6,3,7,6
368,2024-06-22 17:00:00,MIBR,LEVIATÁN,Icebox,2704.0,7,13,3,4,4,9
369,2024-06-22 19:15:00,Sentinels,NRG Esports,Lotus,3561.0,13,8,8,5,4,4
369,2024-06-22 19:15:00,Sentinels,NRG Esports,Sunset,3654.0,14,12,9,3,9,3
370,2024-06-23 17:00:00,FURIA,100 Thieves,Icebox,4371.0,14,12,6,6,6,6
370,2024-06-23 17:00:00,FURIA,100 Thieves,Haven,3650.0,16,14,9,3,9,3
371,2024-06-23 19:45:00,LOUD,Evil Geniuses,Lotus,3159.0,13,7,7,6,6,1
371,2024-06-23 19:45:00,LOUD,Evil Geniuses,Sunset,2431.0,6,13,0,6,6,7
371,2024-06-23 19:45:00,LOUD,Evil Geniuses,Icebox,3313.0,11,13,5,6,6,7
372,2024-06-24 17:00:00,G2 Esports,Cloud9,Ascent,3905.0,13,11,4,9,3,8
372,2024-06-24 17:00:00,G2 Esports,Cloud9,Icebox,2443.0,5,13,3,2,10,3
372,2024-06-24 17:00:00,G2 Esports,Cloud9,Lotus,2898.0,13,8,4,9,0,8
373,2024-06-29 17:00:00,Evil Geniuses,FURIA,Bind,3538.0,13,5,9,4,2,3
373,2024-06-29 17:00:00,Evil Geniuses,FURIA,Lotus,2113.0,13,4,3,10,2,2
374,2024-06-29 19:00:00,Sentinels,KRÜ Esports,Lotus,4001.0,13,11,8,5,7,4
374,2024-06-29 19:00:00,Sentinels,KRÜ Esports,Split,3313.0,13,10,8,5,6,4
375,2024-06-30 17:00:00,LOUD,MIBR,Ascent,3561.0,13,7,5,8,4,3
375,2024-06-30 17:00:00,LOUD,MIBR,Lotus,3148.0,11,13,6,5,7,6
375,2024-06-30 17:00:00,LOUD,MIBR,Sunset,3138.0,13,9,7,6,6,3
376,2024-06-30 20:20:00,LEVIATÁN,100 Thieves,Bind,3578.0,13,10,5,8,4,6
376,2024-06-30 20:20:00,LEVIATÁN,100 Thieves,Haven,2179.0,13,4,3,10,2,2
377,2024-07-01 17:00:00,NRG Esports,G2 Esports,Haven,3754.0,7,13,3,4,8,5
377,2024-07-01 17:00:00,NRG Esports,G2 Esports,Bind,3039.0,8,13,5,3,9,4
378,2024-07-01 19:25:00,Sentinels,Cloud9,Haven,2921.0,13,5,7,6,0,5
378,2024-07-01 19:25:00,Sentinels,Cloud9,Split,2949.0,13,8,6,7,2,6
379,2024-07-02 17:00:00,Evil Geniuses,LEVIATÁN,Icebox,3223.0,5,13,5,0,6,7
379,2024-07-02 17:00:00,Evil Geniuses,LEVIATÁN,Sunset,3148.0,10,13,6,4,7,6
380,2024-07-02 19:15:00,LOUD,FURIA,Haven,3610.0,13,11,8,5,7,4
380,2024-07-02 19:15:00,LOUD,FURIA,Icebox,3194.0,10,13,5,5,6,7
380,2024-07-02 19:15:00,LOUD,FURIA,Bind,2897.0,9,13,4,5,7,6
381,2024-07-03 17:00:00,MIBR,100 Thieves,Icebox,2929.0,5,13,3,2,4,9
381,2024-07-03 17:00:00,MIBR,100 Thieves,Split,2539.0,6,13,2,4,3,10
382,2024-07-03 19:05:00,NRG Esports,KRÜ Esports,Split,3744.0,8,13,3,5,7,6
382,2024-07-03 19:05:00,NRG Esports,KRÜ Esports,Ascent,2681.0,13,8,7,6,3,5
382,2024-07-03 19:05:00,NRG Esports,KRÜ Esports,Sunset,2812.0,13,7,9,4,4,3
383,2024-07-06 17:00:00,G2 Esports,KRÜ Esports,Lotus,3292.0,4,13,1,3,9,4
383,2024-07-06 17:00:00,G2 Esports,KRÜ Esports,Ascent,4315.0,16,14,7,5,7,5
383,2024-07-06 17:00:00,G2 Esports,KRÜ Esports,Split,2704.0,13,5,9,4,2,3
384,2024-07-06 20:35:00,LOUD,LEVIATÁN,Lotus,3592.0,11,13,3,8,4,9
384,2024-07-06 20:35:00,LOUD,LEVIATÁN,Icebox,2657.0,6,13,4,2,5,8
385,2024-07-07 17:00:00,MIBR,FURIA,Sunset,3750.0,10,13,6,4,7,6
385,2024-07-07 17:00:00,MIBR,FURIA,Icebox,2582.0,7,13,3,4,4,9
386,2024-07-07 19:15:00,NRG Esports,Cloud9,Ascent,2627.0,13,3,9,4,0,3
386,2024-07-07 19:15:00,NRG Esports,Cloud9,Icebox,2960.0,10,13,7,3,8,5
386,2024-07-07 19:15:00,NRG Esports,Cloud9,Sunset,3558.0,12,14,7,5,7,5
387,2024-07-08 17:00:00,Evil Geniuses,100 Thieves,Lotus,4010.0,10,13,6,4,8,5
387,2024-07-08 17:00:00,Evil Geniuses,100 Thieves,Bind,3339.0,13,10,8,5,6,4
387,2024-07-08 17:00:00,Evil Geniuses,100 Thieves,Ascent,2761.0,7,13,4,3,9,4
388,2024-07-12 20:00:00,Cloud9,KRÜ Esports,Icebox,3401.0,7,13,2,5,7,6
388,2024-07-12 20:00:00,Cloud9,KRÜ Esports,Split,3372.0,10,13,5,5,7,6
389,2024-07-13 17:00:00,Evil Geniuses,MIBR,Bind,3992.0,9,13,4,5,7,6
389,2024-07-13 17:00:00,Evil Geniuses,MIBR,Lotus,2145.0,2,13,0,2,10,3
390,2024-07-13 19:10:00,LEVIATÁN,FURIA,Sunset,2999.0,13,6,8,5,2,4
390,2024-07-13 19:10:00,LEVIATÁN,FURIA,Icebox,2779.0,13,6,6,7,5,1
391,2024-07-14 17:00:00,LOUD,100 Thieves,Ascent,2491.0,1,13,1,0,2,11
391,2024-07-14 17:00:00,LOUD,100 Thieves,Bind,2592.0,13,8,6,7,2,6
391,2024-07-14 17:00:00,LOUD,100 Thieves,Lotus,3142.0,13,10,6,7,5,5
392,2024-07-14 20:00:00,Sentinels,G2 Esports,Bind,5494.0,6,13,6,0,7,6
392,2024-07-14 20:00:00,Sentinels,G2 Esports,Lotus,3459.0,9,13,4,5,5,8
393,2024-07-17 17:00:00,KRÜ Esports,Cloud9,Abyss,4132.0,13,11,6,7,5,6
393,2024-07-17 17:00:00,KRÜ Esports,Cloud9,Lotus,3248.0,11,13,10,1,11,2
393,2024-07-17 17:00:00,KRÜ Esports,Cloud9,Haven,2548.0,13,6,4,9,3,3
394,2024-07-17 20:30:00,Sentinels,100 Thieves,Haven,3186.0,7,13,4,3,9,4
394,2024-07-17 20:30:00,Sentinels,100 Thieves,Ascent,3487.0,10,13,6,4,8,5
395,2024-07-18 17:00:00,LEVIATÁN,KRÜ Esports,Icebox,2743.0,13,2,3,10,2,0
395,2024-07-18 17:00:00,LEVIATÁN,KRÜ Esports,Sunset,2184.0,13,4,3,10,2,2
396,2024-07-18 18:55:00,G2 Esports,100 Thieves,Lotus,3274.0,13,5,6,7,5,0
396,2024-07-18 18:55:00,G2 Esports,100 Thieves,Abyss,3379.0,13,10,6,7,5,5
397,2024-07-19 17:00:00,LEVIATÁN,G2 Esports,Icebox,2846.0,8,13,6,2,10,3
397,2024-07-19 17:00:00,LEVIATÁN,G2 Esports,Bind,2564.0,6,13,2,4,8,5
398,2024-07-19 19:10:00,KRÜ Esports,100 Thieves,Icebox,3729.0,9,13,3,6,6,7
398,2024-07-19 19:10:00,KRÜ Esports,100 Thieves,Lotus,3596.0,13,11,7,6,6,5
398,2024-07-19 19:10:00,KRÜ Esports,100 Thieves,Ascent,3765.0,13,11,5,8,4,7
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Icebox,3011.0,13,3,11,2,2,1
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Haven,3043.0,11,13,4,7,5,8
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Sunset,2770.0,7,13,4,3,9,4
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Abyss,3347.0,13,10,5,8,4,6
399,2024-07-20 17:00:00,LEVIATÁN,KRÜ Esports,Ascent,3466.0,13,10,8,5,6,4
400,2024-07-21 17:00:00,G2 Esports,LEVIATÁN,Lotus,4613.0,13,15,6,6,6,6
400,2024-07-21 17:00:00,G2 Esports,LEVIATÁN,Haven,4052.0,14,16,5,7,5,7
400,2024-07-21 17:00:00,G2 Esports,LEVIATÁN,Bind,3097.0,13,9,4,9,1,8
400,2024-07-21 17:00:00,G2 Esports,LEVIATÁN,Ascent,2413.0,4,13,0,4,8,5
401,2024-08-01 04:00:00,Gen.G,Sentinels,Haven,3760.0,13,8,6,7,5,3
401,2024-08-01 04:00:00,Gen.G,Sentinels,Ascent,2805.0,13,7,8,5,3,4
402,2024-08-01 06:25:00,FunPlus Phoenix,Team Heretics,Abyss,4212.0,12,14,8,4,8,4
402,2024-08-01 06:25:00,FunPlus Phoenix,Team Heretics,Bind,3181.0,13,9,5,8,4,5
402,2024-08-01 06:25:00,FunPlus Phoenix,Team Heretics,Lotus,4032.0,13,15,6,6,6,6
403,2024-08-02 04:00:00,DRX,KRÜ Esports,Haven,2219.0,2,13,2,0,3,10
403,2024-08-02 04:00:00,DRX,KRÜ Esports,Abyss,3068.0,13,6,5,8,4,2
403,2024-08-02 04:00:00,DRX,KRÜ Esports,Bind,2753.0,13,6,4,9,3,3
404,2024-08-02 07:00:00,FNATIC,Bilibili Gaming,Bind,3726.0,13,9,6,7,5,4
404,2024-08-02 07:00:00,FNATIC,Bilibili Gaming,Lotus,2213.0,13,4,3,10,2,2
405,2024-08-03 04:00:00,LEVIATÁN,Talon Esports,Bind,3939.0,13,11,6,7,5,6
405,2024-08-03 04:00:00,LEVIATÁN,Talon Esports,Ascent,3242.0,13,8,5,8,4,4
406,2024-08-03 06:30:00,Team Vitality,Trace Esports,Ascent,4162.0,13,15,7,5,7,5
406,2024-08-03 06:30:00,Team Vitality,Trace Esports,Sunset,2810.0,13,7,5,8,4,3
406,2024-08-03 06:30:00,Team Vitality,Trace Esports,Bind,2726.0,7,13,6,1,7,6
407,2024-08-04 04:00:00,G2 Esports,Paper Rex,Icebox,3332.0,13,8,8,5,4,4
407,2024-08-04 04:00:00,G2 Esports,Paper Rex,Lotus,2943.0,13,9,4,9,3,6
408,2024-08-04 06:15:00,EDward Gaming,FUT Esports,Lotus,3313.0,13,9,8,5,5,4
408,2024-08-04 06:15:00,EDward Gaming,FUT Esports,Bind,3298.0,13,10,8,5,6,4
409,2024-08-06 04:00:00,Gen.G,Team Heretics,Abyss,3959.0,13,11,7,6,6,5
409,2024-08-06 04:00:00,Gen.G,Team Heretics,Lotus,3449.0,11,13,8,3,9,4
409,2024-08-06 04:00:00,Gen.G,Team Heretics,Bind,3195.0,10,13,6,4,8,5
410,2024-08-06 07:35:00,FNATIC,DRX,Abyss,4010.0,11,13,5,6,6,7
410,2024-08-06 07:35:00,FNATIC,DRX,Lotus,2823.0,6,13,1,5,7,6
411,2024-08-07 04:00:00,LEVIATÁN,Trace Esports,Bind,3965.0,10,13,5,5,7,6
411,2024-08-07 04:00:00,LEVIATÁN,Trace Esports,Sunset,2813.0,13,9,6,7,5,4
411,2024-08-07 04:00:00,LEVIATÁN,Trace Esports,Ascent,2762.0,5,13,2,3,3,10
412,2024-08-07 07:15:00,EDward Gaming,G2 Esports,Icebox,3406.0,13,8,9,4,5,3
412,2024-08-07 07:15:00,EDward Gaming,G2 Esports,Haven,3317.0,11,13,5,6,6,7
412,2024-08-07 07:15:00,EDward Gaming,G2 Esports,Bind,3480.0,11,13,8,3,9,4
413,2024-08-08 04:00:00,Sentinels,FunPlus Phoenix,Bind,3480.0,13,8,4,9,0,8
413,2024-08-08 04:00:00,Sentinels,FunPlus Phoenix,Lotus,2517.0,13,5,4,9,3,2
414,2024-08-08 06:10:00,Bilibili Gaming,KRÜ Esports,Lotus,3666.0,9,13,7,2,8,5
414,2024-08-08 06:10:00,Bilibili Gaming,KRÜ Esports,Icebox,2180.0,4,13,3,1,4,9
415,2024-08-09 04:00:00,Talon Esports,Team Vitality,Lotus,3964.0,6,13,4,2,10,3
415,2024-08-09 04:00:00,Talon Esports,Team Vitality,Sunset,2934.0,8,13,2,6,6,7
416,2024-08-09 06:25:00,FUT Esports,Paper Rex,Sunset,3768.0,11,13,6,5,7,6
416,2024-08-09 06:25:00,FUT Esports,Paper Rex,Bind,2405.0,6,13,3,3,4,9
417,2024-08-10 04:00:00,Gen.G,Sentinels,Lotus,3471.0,9,13,4,5,7,6
417,2024-08-10 04:00:00,Gen.G,Sentinels,Icebox,2645.0,6,13,5,1,6,7
418,2024-08-10 06:15:00,FNATIC,KRÜ Esports,Sunset,3929.0,11,13,7,4,8,5
418,2024-08-10 06:15:00,FNATIC,KRÜ Esports,Haven,3548.0,13,9,7,6,6,3
418,2024-08-10 06:15:00,FNATIC,KRÜ Esports,Lotus,2759.0,13,5,5,8,4,1
419,2024-08-11 04:00:00,LEVIATÁN,Team Vitality,Icebox,4177.0,14,12,5,7,5,7
419,2024-08-11 04:00:00,LEVIATÁN,Team Vitality,Sunset,2190.0,13,4,3,10,2,2
420,2024-08-11 06:15:00,EDward Gaming,Paper Rex,Icebox,2700.0,3,13,0,3,9,4
420,2024-08-11 06:15:00,EDward Gaming,Paper Rex,Sunset,2814.0,13,8,6,7,2,6
420,2024-08-11 06:15:00,EDward Gaming,Paper Rex,Lotus,1990.0,13,4,9,4,1,3
421,2024-08-14 04:00:00,DRX,Sentinels,Sunset,4126.0,13,15,6,6,6,6
421,2024-08-14 04:00:00,DRX,Sentinels,Haven,2590.0,8,13,2,6,6,7
422,2024-08-14 06:25:00,Trace Esports,EDward Gaming,Bind,3040.0,7,13,5,2,10,3
422,2024-08-14 06:25:00,Trace Esports,EDward Gaming,Sunset,3152.0,10,13,2,8,3,10
423,2024-08-15 04:00:00,G2 Esports,LEVIATÁN,Icebox,4859.0,14,16,8,4,8,4
423,2024-08-15 04:00:00,G2 Esports,LEVIATÁN,Abyss,2643.0,5,13,4,1,5,8
424,2024-08-15 06:35:00,Team Heretics,FNATIC,Lotus,2900.0,13,3,4,9,3,0
424,2024-08-15 06:35:00,Team Heretics,FNATIC,Abyss,3710.0,14,12,9,3,9,3
425,2024-08-16 04:00:00,DRX,Trace Esports,Lotus,2572.0,13,3,10,3,1,2
425,2024-08-16 04:00:00,DRX,Trace Esports,Abyss,2441.0,13,5,4,9,3,2
426,2024-08-16 05:50:00,G2 Esports,FNATIC,Haven,2609.0,3,13,3,0,4,9
426,2024-08-16 05:50:00,G2 Esports,FNATIC,Bind,3490.0,11,13,7,4,8,5
427,2024-08-17 04:00:00,Sentinels,EDward Gaming,Haven,3717.0,13,9,8,5,5,4
427,2024-08-17 04:00:00,Sentinels,EDward Gaming,Lotus,3224.0,9,13,3,6,6,7
427,2024-08-17 04:00:00,Sentinels,EDward Gaming,Sunset,2524.0,6,13,4,2,10,3
428,2024-08-17 07:15:00,LEVIATÁN,Team Heretics,Icebox,4495.0,15,13,7,5,7,5
428,2024-08-17 07:15:00,LEVIATÁN,Team Heretics,Lotus,3465.0,13,10,9,4,8,2
429,2024-08-18 04:00:00,Sentinels,FNATIC,Sunset,4103.0,13,11,9,4,8,3
429,2024-08-18 04:00:00,Sentinels,FNATIC,Bind,3143.0,9,13,7,2,8,5
429,2024-08-18 04:00:00,Sentinels,FNATIC,Lotus,3087.0,13,6,8,5,2,4
430,2024-08-18 07:25:00,Team Heretics,DRX,Abyss,3164.0,5,13,0,5,7,6
430,2024-08-18 07:25:00,Team Heretics,DRX,Sunset,2622.0,13,5,6,7,5,0
430,2024-08-18 07:25:00,Team Heretics,DRX,Icebox,3470.0,13,10,8,5,7,3
431,2024-08-23 03:00:00,EDward Gaming,LEVIATÁN,Icebox,5283.0,14,16,3,9,3,9
431,2024-08-23 03:00:00,EDward Gaming,LEVIATÁN,Lotus,2385.0,13,4,8,5,0,4
431,2024-08-23 03:00:00,EDward Gaming,LEVIATÁN,Abyss,3694.0,13,11,6,7,5,6
432,2024-08-23 06:45:00,Team Heretics,Sentinels,Haven,3701.0,8,13,5,3,6,7
432,2024-08-23 06:45:00,Team Heretics,Sentinels,Icebox,3293.0,13,9,5,8,2,7
432,2024-08-23 06:45:00,Team Heretics,Sentinels,Abyss,2872.0,13,7,5,8,4,3
433,2024-08-24 03:00:00,LEVIATÁN,Team Heretics,Icebox,3781.0,7,13,5,2,6,7
433,2024-08-24 03:00:00,LEVIATÁN,Team Heretics,Sunset,4078.0,13,15,8,4,8,4
433,2024-08-24 03:00:00,LEVIATÁN,Team Heretics,Abyss,3308.0,13,9,5,8,2,7
433,2024-08-24 03:00:00,LEVIATÁN,Team Heretics,Lotus,2324.0,3,13,2,1,11,2
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Haven,4603.0,6,13,3,3,4,9
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Sunset,2711.0,13,4,11,2,3,1
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Lotus,3330.0,13,9,7,6,6,3
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Bind,3705.0,11,13,6,5,7,6
434,2024-08-25 03:00:00,EDward Gaming,Team Heretics,Abyss,3115.0,13,9,8,5,5,4
